acc_x,acc_y,acc_z,alt,label
0.91748,0.217773,0.173096,327.963257,none
0.918091,0.185059,0.156738,327.963257,none
0.90271,0.204956,0.160645,327.836121,none
0.928467,0.1875,0.155762,327.836121,none
0.947388,0.208496,0.167114,327.920197,none
0.975586,0.217773,0.168335,327.920197,none
0.965576,0.181396,0.160889,328.157867,none
0.979858,0.200439,0.140869,328.085724,none
0.965088,0.200928,0.128418,328.085724,none
0.937866,0.221313,0.109131,327.870361,none
0.945557,0.208374,0.121582,327.870361,none
0.947632,0.22168,0.154541,327.937836,none
0.934326,0.213989,0.160522,327.937836,none
0.962158,0.227051,0.164185,327.930054,none
0.980225,0.200439,0.145996,327.930054,none
1.019653,0.199097,0.185181,328.086761,none
0.920654,0.181519,0.171387,328.19577,none
0.911011,0.238159,0.138672,328.19577,none
0.970337,0.227783,0.172852,328.27359,none
0.954956,0.156982,0.147827,328.27359,none
0.984253,0.175049,0.166016,328.203033,none
0.918457,0.136841,0.14502,328.203033,none
0.898315,0.230713,0.129395,328.210815,none
0.982666,0.182251,0.115723,328.210815,none
0.950684,0.185181,0.142822,328.140747,none
0.970947,0.175781,0.110352,328.047852,none
0.957764,0.205078,0.127686,328.047852,none
0.962769,0.218994,0.126831,328.255951,none
0.967651,0.203369,0.133057,328.255951,none
0.954102,0.235962,0.108154,328.049408,none
0.978271,0.197388,0.118286,328.049408,none
0.964966,0.197388,0.144165,328.105988,none
0.966919,0.215698,0.125854,328.112732,none
0.945801,0.192993,0.119385,328.112732,none
0.958496,0.208618,0.102051,328.178101,none
0.968506,0.223022,0.112183,328.178101,none
0.974365,0.19873,0.102905,328.313568,none
0.950073,0.23645,0.097168,328.313568,none
0.972046,0.178345,0.100098,328.241943,none
0.954468,0.204956,0.101318,328.241943,none
0.938721,0.204224,0.107666,328.249207,none
0.93457,0.233032,0.105103,327.855835,none
0.953857,0.216553,0.060669,327.855835,none
0.998291,0.216064,0.020508,328.356628,none
0.955566,0.256714,-0.028076,328.356628,none
0.9646,0.204102,-0.003052,328.227936,none
1.003052,0.160767,0.091797,328.227936,none
0.970093,-0.031982,0.147827,328.07016,none
0.962769,0.128662,0.079468,328.071198,none
1.016479,0.355469,0.073853,328.071198,none
0.998413,0.23645,0.035767,328.049408,none
0.958496,0.099976,0.012085,328.049408,none
0.960815,0.163208,-0.018433,328.221191,none
0.96936,0.239502,-0.079834,328.221191,none
0.967041,0.2323,-0.091675,328.328613,none
0.964844,0.20166,-0.07959,328.328613,none
0.974365,0.192017,-0.084229,328.313568,none
0.970825,0.203735,-0.062988,328.170319,none
0.977661,0.181519,-0.045654,328.170319,none
0.992676,0.18396,-0.028931,328.191589,none
0.974731,0.189453,-0.005127,328.191589,none
0.980225,0.162109,-0.008667,328.206146,none
0.967285,0.131958,0.000732,328.206146,none
0.979492,0.128052,-0.019653,328.177063,none
0.97937,0.15918,-0.026978,328.177063,none
0.993652,0.201294,-0.045288,328.155792,none
0.966919,0.182495,-0.049805,328.270996,none
0.970093,0.188965,-0.024902,328.270996,none
0.983887,0.20105,-0.012085,328.285034,none
0.959106,0.191528,-0.013062,328.285034,none
0.979858,0.201538,-0.023804,328.105988,none
0.984985,0.18396,-0.032349,328.105988,none
0.975464,0.169189,-0.042603,328.085724,none
0.970703,0.09436,-0.043335,328.143341,none
0.984375,0.109497,-0.014893,328.143341,none
0.979614,0.192505,-0.006958,328.192108,none
0.983032,0.20166,0.013184,328.192108,none
0.969604,0.201172,-0.023193,328.192108,none
0.972656,0.20166,-0.027588,328.192108,none
0.964966,0.189941,-0.035034,328.229492,none
0.985718,0.183716,-0.023071,328.272552,none
0.963745,0.179688,-0.016235,328.306824,none
0.970215,0.116577,-0.006104,328.200439,none
1.005371,0.123657,-0.035767,328.200439,none
0.97229,0.161011,-0.045654,328.286072,none
0.978882,0.219727,-0.023804,328.286072,none
0.964722,0.16748,-0.016846,328.164612,none
0.977783,0.184326,0.008057,328.164612,none
0.976807,0.187256,0.011353,328.100769,none
1.00061,0.19043,0.005981,327.943024,none
0.966431,0.182495,-0.008911,327.943024,none
0.974731,0.177368,-0.026245,328.223785,none
0.985229,0.167725,-0.031128,328.223785,none
0.976685,0.143921,-0.037598,327.886444,none
0.975098,0.133301,-0.025757,327.886444,none
1.00061,0.18042,-0.020386,328.02243,none
0.968262,0.175659,-0.025391,328.02243,none
0.969604,0.187012,-0.025757,328.008392,none
0.972412,0.17749,-0.004395,328.015686,none
0.989868,0.190674,0.001343,328.015686,none
0.980225,0.178101,-0.000977,328.087799,none
0.963013,0.177124,-0.004883,328.087799,none
0.969727,0.165649,0.000732,328.235718,none
0.981323,0.142578,-0.013184,328.235718,none
0.985107,0.157715,-0.015625,328.063934,none
0.983887,0.165649,-0.018188,328.063934,none
0.976074,0.174194,-0.011353,328.050446,none
0.970215,0.177246,-0.012085,328.12207,none
0.984497,0.179077,-0.011475,328.12207,none
0.972656,0.173462,-0.006592,327.943024,none
0.976318,0.161133,-0.018311,327.943024,none
0.976196,0.174927,-0.000977,327.943024,none
0.973145,0.176758,-0.012451,327.943024,none
0.982544,0.167358,-0.004028,328.087799,none
0.981201,0.181519,-0.004395,328.222229,none
0.973633,0.174194,-0.006836,328.222229,none
0.977783,0.184814,-0.000122,328.172394,none
0.981812,0.177002,0.030396,328.172394,none
0.974243,0.188477,0.013428,327.799255,none
1.004395,0.182617,0.011475,327.799255,none
0.98938,0.182617,0.023682,327.951324,none
0.939209,0.211914,0.018188,328.116364,none
0.93103,0.185547,0.013184,328.116364,none
0.930664,0.216675,-0.0177,327.958588,none
1.003784,0.222656,-0.00293,327.958588,none
1.063477,0.162598,-0.001709,328.007355,none
1.109253,0.277344,0.015869,328.007355,none
0.875732,0.1875,-0.02002,327.850647,none
0.944214,0.22583,-0.007812,327.850647,none
0.99585,0.126221,-0.029419,328.064972,none
0.957397,0.138916,0.001709,327.986084,none
0.981689,0.079224,0.068726,327.986084,none
0.977783,-0.036743,0.021118,328.007355,none
1.020264,0.125488,-0.076294,328.007355,none
0.971436,0.068848,-0.095825,328.050446,none
1.001221,0.087036,-0.096558,328.050446,none
1.01355,0.051636,-0.096924,328.093506,none
1.014648,0.043457,-0.092285,328.093506,none
1.003174,0.07312,-0.053467,328.05719,none
0.989868,0.032471,-0.039673,328.000092,none
0.975464,0.059204,-0.019409,328.000092,none
0.981445,0.081055,0.001221,327.921753,none
0.979126,0.096558,0.01062,327.921753,none
0.947998,0.053223,0.040039,328.050446,none
0.97937,0.08374,0.051025,328.050446,none
0.977295,0.108032,0.025024,327.878662,none
0.957153,0.102539,-0.003296,327.865692,none
0.962402,0.153931,0.013794,327.865692,none
0.942139,0.117188,0.003784,327.951843,none
0.957397,0.151733,-0.002686,327.951843,none
0.989258,0.185303,-0.001831,327.830414,none
0.970703,0.151489,0.006592,327.830414,none
0.972656,0.170654,0.010742,327.794067,none
0.989502,0.233398,0.000732,327.794067,none
1.054077,0.366943,-0.027344,327.716248,none
1.03772,0.031982,-0.070801,327.923309,none
0.795898,0.33313,-0.020386,327.923309,none
0.946777,0.285522,-0.082642,328.066528,none
1.080811,0.1698,-0.074219,328.066528,none
1.052246,0.257935,-0.01355,328.023987,none
0.940796,0.196167,-0.03125,328.023987,none
0.941895,0.21106,-0.028687,328.081055,none
0.983521,0.206543,0.001587,328.081055,none
1.037354,0.145508,-0.004639,327.894745,none
1.004272,0.180054,-0.058472,327.866211,none
0.952881,0.192383,-0.051758,327.866211,none
0.958374,0.140747,-0.064209,327.966888,none
0.979858,0.153442,-0.059814,327.966888,none
0.96521,0.141846,-0.055908,327.795624,none
0.989624,0.178467,-0.023804,327.795624,none
0.982666,0.151489,-0.039062,327.866211,none
0.977783,0.184692,-0.043579,327.85376,none
1.003418,0.140747,-0.100464,327.85376,none
0.978027,0.119995,-0.099243,327.816925,none
0.956299,0.147461,-0.133423,327.816925,none
1.00061,0.139648,-0.090698,327.866211,none
0.939209,0.144897,-0.076904,327.866211,none
0.99939,0.220825,-0.064209,327.98349,none
0.996704,0.156494,-0.058838,327.98349,none
0.981567,0.142944,-0.093628,327.659668,none
0.969727,0.12793,-0.073364,327.846497,none
0.995972,0.111328,-0.078247,327.846497,none
0.981445,0.070801,-0.087524,327.824188,none
0.992188,0.126587,-0.074463,327.824188,none
0.973633,0.133667,-0.081055,327.924866,none
0.971924,0.170044,-0.066406,327.924866,none
0.97998,0.161377,-0.079834,328.01828,none
0.993164,0.151001,-0.081055,328.01828,none
0.978394,0.148315,-0.081177,327.909271,none
0.98877,0.140381,-0.082031,327.995941,none
0.97937,0.134033,-0.080933,327.995941,none
0.989502,0.141846,-0.078125,327.896301,none
0.972046,0.132446,-0.087158,327.896301,none
0.992554,0.160034,-0.077026,328.190033,none
0.983521,0.147705,-0.079956,328.190033,none
0.973511,0.164673,-0.06189,327.924866,none
0.992798,0.165527,-0.059814,327.867767,none
0.967285,0.160767,-0.049072,327.867767,none
0.982056,0.161133,-0.06604,327.83197,none
0.982056,0.144043,-0.075317,327.83197,none
0.974731,0.140747,-0.09021,327.753601,none
0.970703,0.138916,-0.093628,327.753601,none
0.988037,0.135986,-0.082642,327.689758,none
0.983276,0.146729,-0.072388,327.689758,none
0.971558,0.148926,-0.071655,327.768646,none
0.993286,0.157959,-0.068359,327.733887,none
0.985352,0.159058,-0.062256,327.733887,none
0.969727,0.153809,-0.06604,327.727142,none
0.985229,0.155273,-0.064331,327.727142,none
0.978638,0.149658,-0.065918,327.692352,none
0.985962,0.153687,-0.069214,327.692352,none
0.98999,0.147583,-0.078247,327.378387,none
0.982422,0.150635,-0.081177,327.528381,none
0.977173,0.157349,-0.076782,327.528381,none
0.977905,0.152466,-0.076294,327.378387,none
0.988281,0.153687,-0.066895,327.378387,none
0.977417,0.149658,-0.071899,327.542908,none
0.980591,0.14917,-0.070435,327.542908,none
0.979736,0.152222,-0.071899,327.492035,none
0.981812,0.152588,-0.076294,327.492035,none
0.976196,0.150635,-0.075317,327.714661,none
0.986694,0.160889,-0.065308,327.714661,none
0.965698,0.14978,-0.066162,327.714661,none
0.984253,0.155518,-0.071411,327.757751,none
0.99353,0.144531,-0.073853,327.757751,none
0.97168,0.154785,-0.075928,327.479584,none
0.977661,0.153809,-0.070312,327.479584,none
0.982178,0.154297,-0.070435,327.694946,none
0.977417,0.146606,-0.074463,327.664856,none
0.977783,0.152832,-0.078369,327.664856,none
0.996094,0.149902,-0.07312,327.702209,none
0.977539,0.138428,-0.081665,327.702209,none
0.973389,0.145386,-0.078613,327.63736,none
0.99231,0.14917,-0.07019,327.63736,none
0.97644,0.155151,-0.072998,327.565216,none
0.977173,0.153687,-0.074829,327.565216,none
0.982178,0.153687,-0.075317,327.492035,none
0.982666,0.154419,-0.067871,327.851685,none
0.985229,0.15271,-0.074463,327.851685,none
0.9823,0.146729,-0.079346,327.707916,none
0.975708,0.158936,-0.080811,327.707916,none
0.965576,0.15564,-0.071411,327.724548,none
0.986328,0.154907,-0.070557,327.724548,none
0.987549,0.151367,-0.065918,327.437042,none
0.975708,0.149658,-0.070557,327.437042,none
0.981812,0.14563,-0.074219,327.71051,none
0.980469,0.144897,-0.072632,327.690796,none
0.977539,0.152222,-0.073853,327.690796,none
0.975708,0.146484,-0.076294,327.712067,none
0.983154,0.158936,-0.062134,327.712067,none
0.970581,0.15686,-0.063477,327.761902,none
0.984375,0.156738,-0.068359,327.761902,none
0.983643,0.151123,-0.072876,327.482697,none
0.975342,0.142822,-0.084961,327.419403,none
0.9823,0.146851,-0.080322,327.419403,none
0.980225,0.150879,-0.071045,327.619202,none
0.980957,0.155762,-0.065552,327.619202,none
0.980103,0.159912,-0.067627,327.318726,none
0.991943,0.152832,-0.063599,327.318726,none
0.977295,0.14563,-0.074829,327.719879,none
0.980225,0.146484,-0.076172,327.719879,none
0.981689,0.144531,-0.076904,327.555878,none
0.978027,0.154663,-0.075806,327.58493,none
0.980347,0.156128,-0.069702,327.58493,none
0.984375,0.153442,-0.070679,327.857391,none
0.980591,0.15271,-0.074463,327.857391,none
0.9823,0.152588,-0.073242,327.872955,none
0.983032,0.151611,-0.082031,327.872955,none
0.978027,0.157349,-0.077515,327.894745,none
0.964966,0.15625,-0.075073,327.6716,none
0.988403,0.153198,-0.077637,327.6716,none
0.976929,0.149536,-0.078979,327.706879,none
0.981689,0.157471,-0.076172,327.706879,none
0.977905,0.148926,-0.071045,327.649292,none
0.985229,0.152466,-0.071289,327.649292,none
0.980713,0.153687,-0.070923,327.764496,none
0.96875,0.15271,-0.07373,327.764496,none
0.992554,0.152954,-0.068481,327.69339,none
0.974976,0.133667,-0.087524,327.744263,none
0.981445,0.148071,-0.078735,327.744263,none
0.984497,0.155151,-0.074219,327.81015,none
0.978638,0.154541,-0.077148,327.81015,none
0.979004,0.153809,-0.071899,327.766571,none
0.982422,0.155884,-0.071045,327.766571,none
0.982788,0.149048,-0.074707,327.659668,none
0.979492,0.15271,-0.078369,327.731293,none
0.970581,0.150513,-0.07959,327.661224,none
0.980225,0.161743,-0.072632,327.61142,none
0.971924,0.150269,-0.072632,327.61142,none
0.985352,0.157227,-0.071899,327.683014,none
0.987427,0.151001,-0.07373,327.683014,none
0.974487,0.144897,-0.078735,327.619202,none
0.982056,0.156616,-0.073975,327.619202,none
0.980225,0.158447,-0.068481,327.762421,none
0.984741,0.154419,-0.071411,327.510742,none
0.982544,0.149658,-0.078491,327.510742,none
0.987915,0.14978,-0.081177,327.662262,none
0.97876,0.152344,-0.076294,327.662262,none
0.976562,0.154541,-0.078491,327.555359,none
0.988525,0.154175,-0.076538,327.555359,none
0.982178,0.15625,-0.075073,327.963257,none
0.976562,0.150757,-0.076782,327.963257,none
0.982056,0.156494,-0.067261,327.800293,none
0.982544,0.151855,-0.072388,327.743225,none
0.9823,0.151611,-0.074829,327.743225,none
0.981323,0.148193,-0.080933,327.69339,none
0.993774,0.145996,-0.074341,327.69339,none
0.977905,0.148193,-0.079956,327.556396,none
0.969604,0.157471,-0.071655,327.556396,none
0.984741,0.157227,-0.073242,327.535126,none
0.981812,0.155518,-0.07373,327.750488,none
0.979614,0.14917,-0.074585,327.750488,none
0.981201,0.149658,-0.073486,327.486328,none
0.981323,0.150757,-0.072754,327.486328,none
0.979248,0.152954,-0.072632,327.686646,none
0.982544,0.153809,-0.07373,327.686646,none
0.995972,0.145386,-0.068115,327.621277,none
0.978516,0.148071,-0.07666,327.621277,none
0.980713,0.151855,-0.067261,327.822632,none
0.981689,0.153931,-0.067261,327.77124,none
0.993652,0.155029,-0.072144,327.77124,none
0.970581,0.143555,-0.077271,327.793549,none
0.980591,0.151733,-0.079224,327.793549,none
0.976562,0.151733,-0.069214,327.750488,none
0.98291,0.152466,-0.064209,327.750488,none
0.977661,0.158813,-0.060669,327.750488,none
1.000122,0.144653,-0.074463,327.420959,none
0.9729,0.144287,-0.089111,327.420959,none
0.980469,0.164917,-0.075073,327.814301,none
0.984619,0.146484,-0.067017,327.814301,none
0.978149,0.162109,-0.062988,327.736481,none
0.982544,0.145996,-0.068848,327.736481,none
0.982178,0.150757,-0.064697,327.578186,none
0.975098,0.154175,-0.06958,327.578186,none
0.97937,0.156372,-0.074829,327.486328,none
0.981689,0.153442,-0.071655,327.629059,none
0.978638,0.15271,-0.078247,327.629059,none
0.974487,0.159912,-0.065674,327.227386,none
0.97168,0.158325,-0.064697,327.227386,none
0.98645,0.153809,-0.068481,327.463501,none
0.984131,0.155151,-0.072266,327.463501,none
0.971924,0.148926,-0.070923,327.336365,none
0.987061,0.157959,-0.068481,327.436523,none
0.98291,0.14978,-0.073242,327.436523,none
0.979248,0.154419,-0.069214,327.450531,none
0.980347,0.162476,-0.06604,327.450531,none
0.964966,0.150635,-0.065063,327.572998,none
0.985596,0.155273,-0.059082,327.572998,none
0.976929,0.142822,-0.07019,327.722992,none
0.984741,0.154541,-0.081055,327.722992,none
0.983276,0.143188,-0.075562,327.702209,none
0.983154,0.160645,-0.070801,327.832489,none
0.976196,0.142944,-0.06958,327.832489,none
0.984619,0.15564,-0.060425,327.453125,none
0.978027,0.15979,-0.062866,327.453125,none
0.979004,0.152466,-0.065308,327.609314,none
0.971436,0.160889,-0.070068,327.609314,none
0.993652,0.156372,-0.07251,327.803406,none
0.976807,0.132202,-0.075806,327.803406,none
0.976318,0.150269,-0.073486,327.639954,none
0.983032,0.14917,-0.064941,327.71051,none
0.975098,0.157104,-0.067261,327.71051,none
0.984131,0.153809,-0.074951,327.848053,none
0.978271,0.146729,-0.072876,327.848053,none
0.987793,0.150635,-0.07019,327.532532,none
0.97168,0.147827,-0.073853,327.532532,none
0.973633,0.154785,-0.078369,327.834045,none
0.994141,0.155273,-0.063965,327.61142,none
0.977295,0.149536,-0.07251,327.61142,none
0.978027,0.150757,-0.071167,327.884888,none
0.99231,0.145142,-0.078735,327.884888,none
0.976196,0.145386,-0.078491,327.619202,none
0.979492,0.149658,-0.075806,327.619202,none
0.980835,0.157471,-0.073975,327.712067,none
0.978882,0.14856,-0.078125,327.712067,none
0.988403,0.158691,-0.073975,327.779022,none
0.96582,0.141724,-0.071899,327.791473,none
0.990356,0.157715,-0.065796,327.791473,none
0.978516,0.135986,-0.080933,327.512817,none
0.982178,0.150146,-0.080078,327.512817,none
0.986206,0.147339,-0.070679,327.642029,none
0.980713,0.154541,-0.070801,327.642029,none
0.979736,0.146606,-0.074951,327.549652,none
0.981201,0.150269,-0.072388,327.628021,none
0.983032,0.151489,-0.074585,327.628021,none
0.977295,0.151978,-0.079712,327.706879,none
0.972412,0.144653,-0.079712,327.706879,none
0.985229,0.156738,-0.062134,327.663818,none
0.981812,0.130371,-0.065674,327.663818,none
0.986084,0.188477,-0.067993,327.613495,none
0.987061,0.129639,-0.082153,327.613495,none
